metric,method,count,mean,std,min,25%,50%,75%,max,sum
has_err,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err,formatog_d3_p3,333.0,0.5315315315315315,0.49975572020364295,0.0,0.0,1.0,1.0,1.0,177.0
has_err,formatog_noctx_d3_p3,333.0,0.5315315315315315,0.49975572020364295,0.0,0.0,1.0,1.0,1.0,177.0
has_err,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err,tog_d3_p3,333.0,0.6696696696696697,0.4710398125541355,0.0,0.0,1.0,1.0,1.0,223.0
has_err_and_correct,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_and_correct,formatog_d3_p3,333.0,0.0960960960960961,0.2951665086796932,0.0,0.0,0.0,0.0,1.0,32.0
has_err_and_correct,formatog_noctx_d3_p3,333.0,0.1021021021021021,0.30323818885871684,0.0,0.0,0.0,0.0,1.0,34.0
has_err_and_correct,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_and_correct,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_and_correct,tog_d3_p3,333.0,0.16516516516516516,0.37188835899227013,0.0,0.0,0.0,0.0,1.0,55.0
has_err_instruction,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_instruction,formatog_d3_p3,333.0,0.14114114114114115,0.34869103926334166,0.0,0.0,0.0,0.0,1.0,47.0
has_err_instruction,formatog_noctx_d3_p3,333.0,0.15015015015015015,0.35775611136408403,0.0,0.0,0.0,0.0,1.0,50.0
has_err_instruction,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_instruction,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_instruction,tog_d3_p3,333.0,0.6276276276276276,0.4841643708799687,0.0,0.0,1.0,1.0,1.0,209.0
has_err_format,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_format,formatog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_format,formatog_noctx_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_format,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_format,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_format,tog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_graph,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_graph,formatog_d3_p3,333.0,0.05405405405405406,0.22646462413591478,0.0,0.0,0.0,0.0,1.0,18.0
has_err_graph,formatog_noctx_d3_p3,333.0,0.04504504504504504,0.20771508176766548,0.0,0.0,0.0,0.0,1.0,15.0
has_err_graph,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_graph,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_graph,tog_d3_p3,333.0,0.08408408408408409,0.27793150346697765,0.0,0.0,0.0,0.0,1.0,28.0
has_err_other,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_other,formatog_d3_p3,333.0,0.33633633633633636,0.4731665004409644,0.0,0.0,0.0,1.0,1.0,112.0
has_err_other,formatog_noctx_d3_p3,333.0,0.33633633633633636,0.4731665004409644,0.0,0.0,0.0,1.0,1.0,112.0
has_err_other,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_other,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_other,tog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,formatog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,formatog_noctx_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
has_err_agent,tog_d3_p3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,formatog_d3_p3,333.0,0.46846846846846846,0.49975572020364295,0.0,0.0,0.0,1.0,1.0,156.0
is_kg_based_answer,formatog_noctx_d3_p3,333.0,0.46846846846846846,0.49975572020364295,0.0,0.0,0.0,1.0,1.0,156.0
is_kg_based_answer,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_based_answer,tog_d3_p3,333.0,0.3633633633633634,0.4816920260195537,0.0,0.0,0.0,1.0,1.0,121.0
is_kg_and_correct,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_and_correct,formatog_d3_p3,333.0,0.22822822822822822,0.42032207478333167,0.0,0.0,0.0,0.0,1.0,76.0
is_kg_and_correct,formatog_noctx_d3_p3,333.0,0.22822822822822822,0.42032207478333167,0.0,0.0,0.0,0.0,1.0,76.0
is_kg_and_correct,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_and_correct,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_kg_and_correct,tog_d3_p3,333.0,0.16816816816816818,0.37457840792346486,0.0,0.0,0.0,0.0,1.0,56.0
kg_calls,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg_calls,formatog_d3_p3,333.0,4.09009009009009,1.1684833354020676,1.0,4.0,4.0,5.0,6.0,1362.0
kg_calls,formatog_noctx_d3_p3,333.0,4.111111111111111,1.1601943243040174,1.0,4.0,4.0,5.0,6.0,1369.0
kg_calls,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg_calls,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg_calls,tog_d3_p3,333.0,7.483483483483483,6.123517563203762,1.0,2.0,4.0,15.0,18.0,2492.0
agent_calls,cot,333.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,333.0
agent_calls,formatog_d3_p3,333.0,2.960960960960961,0.8259578092664481,1.0,2.0,3.0,4.0,4.0,986.0
agent_calls,formatog_noctx_d3_p3,333.0,3.0,0.8065992869067975,1.0,3.0,3.0,4.0,4.0,999.0
agent_calls,io_few_shot,333.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,333.0
agent_calls,io_zero_shot,333.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,333.0
agent_calls,tog_d3_p3,333.0,9.747747747747749,7.265368175898442,1.0,3.0,6.0,19.0,22.0,3246.0
reached_depth,cot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached_depth,formatog_d3_p3,333.0,1.3393393393393394,0.47419765671553243,1.0,1.0,1.0,2.0,2.0,446.0
reached_depth,formatog_noctx_d3_p3,333.0,1.3453453453453454,0.47619629091982546,1.0,1.0,1.0,2.0,2.0,448.0
reached_depth,io_few_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached_depth,io_zero_shot,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached_depth,tog_d3_p3,333.0,1.7027027027027026,0.9044194829320801,1.0,1.0,1.0,3.0,3.0,567.0
duration,cot,333.0,10.29986405945397,1.7453238411474836,7.058557510375977,9.082711696624756,9.926984786987305,11.173044443130491,20.632297039031982,3429.854731798172
duration,formatog_d3_p3,333.0,46.95851905496271,28.12846205611238,4.886966943740845,34.633100271224976,41.80511832237244,51.141867876052856,203.5378556251526,15637.186845302582
duration,formatog_noctx_d3_p3,333.0,38.28542693814,18.04576174925342,4.040144920349121,28.11129474639893,37.56253433227539,42.78414607048035,148.72248458862305,12749.04717040062
duration,io_few_shot,333.0,5.120769964682089,1.6666547204088675,3.564997434616089,4.268532514572144,4.652992248535156,5.417346715927124,21.335286617279053,1705.2163982391357
duration,io_zero_shot,333.0,5.57758330797648,1.5030917132449442,3.56105899810791,4.515441417694092,5.210200786590576,6.190281391143799,12.972936153411863,1857.3352415561676
duration,tog_d3_p3,333.0,174.7457424148067,170.01044601642076,5.020310878753662,56.05971145629883,103.96648287773132,291.8218810558319,1628.3197469711304,58190.33222413063
exact_match,cot,333.0,0.26126126126126126,0.4399831262860847,0.0,0.0,0.0,1.0,1.0,87.0
exact_match,formatog_d3_p3,333.0,0.32432432432432434,0.46882631257681817,0.0,0.0,0.0,1.0,1.0,108.0
exact_match,formatog_noctx_d3_p3,333.0,0.3303303303303303,0.4710398125541355,0.0,0.0,0.0,1.0,1.0,110.0
exact_match,io_few_shot,333.0,0.25225225225225223,0.43495883620084,0.0,0.0,0.0,1.0,1.0,84.0
exact_match,io_zero_shot,333.0,0.24324324324324326,0.42968641303405924,0.0,0.0,0.0,0.0,1.0,81.0
exact_match,tog_d3_p3,333.0,0.3123123123123123,0.4641338594808884,0.0,0.0,0.0,1.0,1.0,104.0
f1,cot,333.0,0.35301601632646634,0.44415098462237046,0.0,0.0,0.0,1.0,1.0,117.55433343671329
f1,formatog_d3_p3,333.0,0.4210759400811405,0.4663341039112066,0.0,0.0,0.0,1.0,1.0,140.2182880470198
f1,formatog_noctx_d3_p3,333.0,0.4282525605966291,0.4660948696053397,0.0,0.0,0.0,1.0,1.0,142.60810267867745
f1,io_few_shot,333.0,0.34810598407073595,0.4403259905664691,0.0,0.0,0.0,1.0,1.0,115.91929269555507
f1,io_zero_shot,333.0,0.3441683032308623,0.4382126565842981,0.0,0.0,0.0,1.0,1.0,114.60804497587714
f1,tog_d3_p3,333.0,0.4025600871552903,0.45682126887057495,0.0,0.0,0.0,1.0,1.0,134.0525090227117
is_no_answer,cot,333.0,0.03903903903903904,0.19397935311578487,0.0,0.0,0.0,0.0,1.0,13.0
is_no_answer,formatog_d3_p3,333.0,0.03903903903903904,0.19397935311578487,0.0,0.0,0.0,0.0,1.0,13.0
is_no_answer,formatog_noctx_d3_p3,333.0,0.042042042042042045,0.20098710780607607,0.0,0.0,0.0,0.0,1.0,14.0
is_no_answer,io_few_shot,333.0,0.042042042042042045,0.20098710780607607,0.0,0.0,0.0,0.0,1.0,14.0
is_no_answer,io_zero_shot,333.0,0.057057057057057055,0.23230067188101985,0.0,0.0,0.0,0.0,1.0,19.0
is_no_answer,tog_d3_p3,333.0,0.11411411411411411,0.31842829224205527,0.0,0.0,0.0,0.0,1.0,38.0
